cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
132,285286,"42328917",5113,"primary","140th Street South","MN 9","B",0,0,"F","F",1,232561.267118838,5189412.13797551
133,260153,"18282083",5121,"unclassified","T-72",,"B",0,0,"F","F",1,240962.475669204,5132523.50066786
134,260364,"18282332",5122,"residential","County Road 166",,"B",0,0,"F","F",1,242625.471837931,5134063.72511638
135,258678,"18280235",5121,"unclassified","310th Avenue",,"B",0,0,"F","F",1,242564.480781274,5132828.27484606
136,67160,"18048390",5142,"track","Northwest 10th Street",,"B",0,0,"F","F",1,211616.060060752,5216048.73396645
137,490437,"633481129",5152,"cycleway",,,"B",0,1,"T","F",1,216083.051601932,5197970.01679473
138,259556,"18281341",5121,"unclassified","T-69",,"B",0,0,"F","F",1,226726.519856097,5134791.95107402
139,303392,"99179368",5121,"unclassified","130th Street North","CR 92","B",0,0,"F","F",1,231719.20200794,5207156.379919
140,507840,"681717035",5113,"primary","140th Street North","MN 9","B",96,0,"F","F",1,233326.091495401,5207076.31889638
141,311949,"128242007",5113,"primary","140th Street North","MN 9","B",96,0,"F","F",1,233081.768793638,5202246.09904726
142,260785,"18282893",5115,"tertiary","County Road 16",,"B",0,0,"F","F",1,233191.529330667,5136107.46770542
143,28696,"18001384",5121,"unclassified","270 Street",,"B",0,0,"F","F",1,272865.007496539,5205428.2783291
144,29531,"18002360",5115,"tertiary","County Highway 13","CR 13","B",0,0,"F","F",1,272878.583110599,5205441.13138577
145,29545,"18002378",5115,"tertiary","County Highway 14","CR 14","B",0,0,"F","F",1,273266.099710716,5208585.72195099
146,635316,"833551194",5115,"tertiary","County Highway 13","CR 13","B",0,0,"F","F",1,272749.273821685,5201288.84188916
147,260803,"18282914",5121,"unclassified","290th Street",,"B",0,0,"F","F",1,227405.425066515,5139616.0166193
148,66522,"18047676",5121,"unclassified","100th Street North",,"B",0,0,"F","F",1,226974.661155231,5208861.40432991
149,27125,"17999555",5115,"tertiary","County Road 159","CR 159","B",0,0,"F","F",1,273905.214269501,5214591.56952566
150,294733,"61228967",5115,"tertiary","County Highway 15","CR 15","B",0,0,"F","F",1,273938.475724535,5191800.73625074
151,23384,"17994756",5141,"service",,,"B",0,0,"F","F",1,289599.42755163,5204685.22536868
152,29728,"18002600",5115,"tertiary","County Highway 26","CR 26","B",0,0,"F","F",1,289594.437016581,5204515.44381298
153,302883,"97740321",5122,"residential","T-267",,"B",0,0,"F","F",1,220091.123665368,5169012.86277183
154,67271,"18048521",5115,"tertiary","20th Street North","CR 96","B",0,0,"F","F",1,214623.077610936,5211155.49428235
155,67364,"18048642",5122,"residential","130th Street North",,"B",0,0,"F","F",1,232267.695941947,5210248.77069375
156,524499,"712387197",5115,"tertiary","90th Street South","CR 68","B",0,1,"T","F",1,224516.759055719,5188912.48655978
157,279812,"30249651",5142,"track","120th Street South",,"B",0,0,"F","F",1,229304.19240439,5187976.41630756
158,260795,"18282904",5122,"residential","T-14",,"B",0,0,"F","F",1,227283.587643978,5163842.93509571
159,302862,"97656681",5115,"tertiary","County Highway 30",,"B",0,0,"F","F",1,228362.680282719,5162178.21026138
160,260075,"18281992",5122,"residential","County Road 180",,"B",0,0,"F","F",1,230181.392400437,5157237.90497136
161,260068,"18281984",5122,"residential","310th Street",,"B",0,0,"F","F",1,231168.870884041,5145869.32351443
162,259057,"18280723",5121,"unclassified",,,"B",0,0,"F","F",1,231576.33495654,5134582.2107587
163,258665,"18280219",5122,"residential","County Road 18",,"B",0,0,"F","F",1,238255.249488062,5140714.99657121
164,260803,"18282914",5121,"unclassified","290th Street",,"B",0,0,"F","F",1,236566.784573303,5139182.47092214
165,376027,"206787828",5122,"residential","County Road 168",,"B",0,0,"F","F",1,234890.026231396,5137640.00532998
166,30155,"18003091",5121,"unclassified","260 Street",,"B",0,0,"F","F",1,270033.623871448,5203900.99765973
