cat,a_cat,b_cat,to_x,to_y
411,1002,1,297604.798002599,4985296.1719284
412,180,1,298597.479823887,4982890.26436303
413,111,1,286239.459088629,4996962.56344394
414,1799,1,304809.517359855,4976995.44193773
415,237,1,305258.404428119,4976993.71208738
416,1795,1,304986.421057707,4981239.97944618
417,246,1,304956.140964908,4981128.05616223
418,1841,1,304598.372672189,4980227.77470911
419,11,1,301627.582686914,4988395.68916977
420,59,1,302045.988455294,4989671.08554913
421,532,1,320558.153033505,4979672.71837251
422,1197,1,323053.082585586,4994282.24699555
423,1831,1,323146.6179936,4994079.21699303
424,1207,1,323146.6179936,4994079.21699303
425,41,1,323146.6179936,4994079.21699303
426,326,1,323223.427252009,4996700.92696106
427,280,1,323223.427252009,4996700.92696106
428,1373,1,323223.427252009,4996700.92696106
429,3082,1,323223.427252009,4996700.92696106
430,464,1,323223.427252009,4996700.92696106
431,1050,1,323223.427252009,4996700.92696106
432,1831,1,323223.427252009,4996700.92696106
433,1207,1,323223.427252009,4996700.92696106
434,41,1,323223.427252009,4996700.92696106
435,173,1,313106.503544754,4984377.62993329
436,60,1,297279.343381071,4991590.95169464
437,1027,1,299807.985097484,4990088.32930499
438,21,1,300467.145500744,4990647.38112774
439,53,1,303206.04829362,4991552.01671608
440,21,1,300533.214660884,4992354.55940099
441,247,1,311261.179410474,4986526.27405672
442,1216,1,309972.624468678,4987368.55127535
443,1852,1,305299.735569851,4991971.91523998
444,810,1,306292.638199408,4993085.49524126
445,30,1,306657.335991936,4993079.28563154
446,47,1,306911.258843267,4991850.21889562
447,7,1,295453.890090342,4985403.52895809
448,1002,1,294413.910698264,4985408.83606698
449,293,1,293943.481354026,4986574.6248666
450,94,1,283233.935313879,4999789.32239067
451,137,1,282160.315611627,5000351.6963811
452,1601,1,281507.130359351,4999795.99194046
453,401,1,281585.066584413,5000375.71945939
454,72,1,283902.497989976,4998655.83524677
455,49,1,315178.815238679,4998887.97975875
456,49,1,315244.883513773,5000568.06945318
457,33,1,305776.302846194,5001199.37461676
458,24,1,305616.463927453,5001085.18822464
459,47,1,307259.656099848,5001758.26297435
460,632,1,291777.292626497,5004793.68411871
461,99,1,292910.988054776,5002558.32912271
462,836,1,324881.759271987,5000179.03389099
463,1908,1,322440.395415997,4989445.97501087
464,23,1,321382.578955099,4989685.479209
465,1854,1,319365.934586386,4987940.776143
466,252,1,319639.308149373,4986664.91494744
467,11,1,320389.518636203,4987919.01211992
468,252,1,319226.811231756,4973898.92079852
469,194,1,315784.310831406,4978311.24204088
470,460,1,301781.711860187,5004496.36558661
471,444,1,301314.514050127,5002894.4213333
472,1468,1,320129.103077379,5001199.74492515
473,63,1,318529.757749982,5001627.57116757
474,32,1,320110.526975607,5000667.05272081
475,211,1,321298.437909053,4973370.42448752
476,255,1,321298.437909053,4973370.42448752
477,152,1,321298.408593968,4973370.42534816
478,212,1,321298.408593968,4973370.42534816
479,177,1,321298.437909053,4973370.42448752
480,21,1,300844.836381826,5001680.22129012
481,424,1,299921.207705201,4999931.64147355
482,31,1,299107.073160878,5001397.39322206
483,2208,1,300191.459070048,5004536.96568629
484,272,1,299553.915290672,5002946.18506289
485,186,1,299553.915290672,5002946.18506289
486,67,1,299553.915290672,5002946.18506289
487,55,1,301038.10804674,4998080.86742254
488,1160,1,323808.124575514,4990636.70614578
489,1125,1,323636.660146873,4991049.87179876
490,3152,1,324398.485693174,4985115.85530425
491,1319,1,324377.669546799,4984458.87041483
492,293,1,293785.59491223,4982230.46898028
493,285,1,292154.075915282,4981526.48757945
494,192,1,297619.615872132,4975654.19040723
495,42,1,313316.792370611,4999427.9103029
496,2572,1,328765.584896935,5001477.14635672
497,584,1,328973.488551227,5001395.02781694
498,3704,1,329354.237288831,5001449.44004438
499,422,1,300338.651255631,4986841.18634228
500,232,1,301680.861668251,4979367.73381559
501,1841,1,301269.221835107,4980379.7225042
502,181,1,301401.594258718,4981991.20149986
503,1002,1,300295.126277614,4985203.70083148
504,214,1,307648.229492832,4983380.03781303
505,227,1,318769.338617669,4981475.08351432
506,207,1,321056.244597536,4981406.7146698
507,168,1,318422.267342193,4983117.14392802
508,882,1,317887.062804074,4983165.46504561
509,226,1,317998.246778476,4986348.81969225
510,252,1,319508.984361194,4983193.60873844
511,252,1,319465.211363713,4982157.17409198
512,678,1,295936.515180509,5003026.65132072
513,631,1,294578.882544826,5004464.54936746
514,2407,1,321489.053581932,4971679.04890662
515,244,1,304744.935966352,4974590.68351507
516,187,1,303840.031690434,4973811.54755073
517,1461,1,304579.4850828,4975397.57661145
518,1710,1,304889.791752706,4974915.22152195
519,810,1,322134.280948811,4992695.95773341
520,1002,1,288345.406168318,4985626.88505784
521,234,1,299809.377202358,4970767.27002929
522,176,1,299709.489967943,4971583.03087382
523,422,1,299907.880218398,4973930.43397532
524,247,1,310282.177022715,4986549.68706407
525,216,1,308350.436284048,4986969.2229455
526,242,1,308229.152083058,4982674.33077801
527,174,1,305169.454258782,4985055.05193275
528,1002,1,305745.037327144,4985037.17842164
529,1218,1,307165.481373337,4983644.5141861
530,99,1,292476.448488062,4990726.45220836
531,97,1,291093.835342314,4993570.35312317
532,159,1,291032.968376954,4996003.93784755
533,392,1,309403.301828945,4981741.15300666
534,1573,1,310837.42891132,4981662.50668954
535,56,1,309837.741787587,4982662.83647445
536,215,1,309837.741787587,4982662.83647445
537,137,1,289834.217153878,5000088.64276253
538,40,1,311686.375919854,4994605.5300461
539,810,1,312908.59433083,4992957.73828755
540,19,1,313439.704854667,4993756.38193601
541,54,1,311883.405073922,4995390.95997952
542,1216,1,310321.440413386,4996745.17539101
543,55,1,309426.836686432,4997887.18012805
544,2778,1,324881.759271987,5000179.03389099
545,1750,1,325007.554893739,4997501.270775
