cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
44,94174,"18082928",5122,"residential","560th Avenue",,"B",0,0,"F","F",1,439793.290106288,4848526.80467508
45,93740,"18082370",5122,"residential","505th Avenue",,"B",0,0,"F","F",1,430936.997133276,4842416.06392216
46,92486,"18080806",5122,"residential","440th Avenue",,"B",0,0,"F","F",1,420508.631009422,4844482.53173207
47,92706,"18081099",5113,"primary","State Highway 109","MN 109","B",96,0,"F","F",1,417837.380355395,4845775.0766966
48,44047,"18020311",5122,"residential","103rd Lane",,"B",0,0,"F","F",1,418451.356672716,4856307.96679641
49,393869,"254443970",5122,"residential","310th Avenue",,"B",0,0,"F","F",1,399339.461282059,4832121.58877548
50,93513,"18082096",5122,"residential","120th Street",,"B",0,0,"F","F",1,417635.672860172,4834548.13053381
51,89453,"18077216",5141,"service",,,"B",0,0,"F","F",1,415224.909297571,4832268.24235898
52,298211,"81177451",5111,"motorway",,"I 90","F",112,0,"F","F",1,415488.600967507,4833712.67696637
53,93879,"18082551",5122,"residential","425th Avenue",,"B",0,0,"F","F",1,417831.730728554,4827058.2219
54,92788,"18081204",5122,"residential","415th Avenue",,"B",0,0,"F","F",1,416245.559983828,4829217.27125364
55,152421,"18153515",5122,"residential","20th Street",,"B",0,0,"F","F",1,398739.792305697,4818728.7269476
56,17282,"15949599",5122,"residential",,,"B",0,0,"F","F",1,398852.155409748,4817114.9815248
57,17282,"15949599",5122,"residential",,,"B",0,0,"F","F",1,399312.176266196,4817107.03647012
58,93481,"18082060",5122,"residential","320th Avenue",,"B",0,0,"F","F",1,400761.477645745,4818473.06795897
59,940575,"1343464390",5122,"residential","330th Avenue",,"B",0,1,"T","F",1,402391.020945301,4819382.1730492
60,94183,"18082937",5121,"unclassified","560th Avenue","CR 25","B",0,0,"F","F",1,439596.445920536,4824159.14928607
61,307029,"115304673",5122,"residential","550th Avenue",,"B",0,0,"F","F",1,437964.143054363,4824633.60194057
62,93499,"18082080",5122,"residential","450th Avenue",,"B",0,0,"F","F",1,422152.85207624,4848080.48487013
63,93430,"18082001",5122,"residential","150th Street",,"B",0,0,"F","F",1,426873.005581615,4839223.24129674
64,152547,"18153646",5122,"residential","270th Avenue",,"B",0,0,"F","F",1,392760.297767874,4824128.11459797
65,306897,"115025599",5115,"tertiary","310th Avenue","CR 18","B",0,0,"F","F",1,399254.694322907,4826489.13264181
66,92706,"18081099",5113,"primary","State Highway 109","MN 109","B",96,0,"F","F",1,422937.810859474,4845726.30648104
67,93541,"18082129",5122,"residential","135th Street",,"B",0,0,"F","F",1,424137.452381788,4836844.24530926
68,298205,"81177435",5115,"tertiary","450th Avenue","CR 109","B",0,0,"F","F",1,422009.600468698,4835794.03907574
69,94383,"18083177",5122,"residential","40th Street",,"B",0,0,"F","F",1,401229.456063285,4821912.52740265
70,582807,"765527058",5122,"residential","440th Avenue",,"B",0,1,"T","F",1,420115.186995559,4817180.23261521
71,810494,"1111919788",5115,"tertiary","430th Avenue","CR 113","B",0,1,"T","F",1,418512.844471466,4819430.28249683
72,582791,"765527028",5122,"residential","420th Avenue",,"B",0,1,"T","F",1,416918.786173682,4819864.03658637
73,582793,"765527036",5122,"residential","420th Avenue",,"B",0,1,"T","F",1,416945.660038171,4821742.29291485
