lcat,along,x,y,across,x1,y1,cos,sin,angle,culvert,overwrite
127,1580,215249.83861632115,5196378.178580037,16.0,215263.3472104367,5196386.752837149,-0.8442871322217179,-0.5358910694953102,-57.59563824982328,0,0
127,1590,215255.1970924729,5196369.736393356,16.0,215268.70568658394,5196378.310650474,-0.8442871319410707,-0.535891069937465,-57.595638219817346,0,0
127,1600,215260.55556862176,5196361.294206666,16.0,215274.06416273303,5196369.868463784,-0.8442871319542398,-0.5358910699167174,-57.59563822122536,0,0
127,1610,215265.9140447719,5196352.852019976,16.0,215279.42263888294,5196361.4262770945,-0.8442871319410707,-0.535891069937465,-57.595638219817346,0,0
127,1620,215271.2725209379,5196344.409833265,16.0,215284.78111500616,5196352.984090451,-0.8442871292662889,-0.5358910741515376,-57.595637933838134,0,0
127,1630,215276.6309970693,5196335.967646607,16.0,215290.13959118462,5196344.541903719,-0.8442871322085489,-0.5358910695160578,-57.59563824841527,0,0
127,1640,215282.10418289507,5196327.507035259,16.0,215295.5007728202,5196336.2552567,-0.8372868703212296,-0.5467638400513336,-56.854719108181314,0,0
127,1650,215287.57137794717,5196319.134845536,16.0,215300.967967884,5196327.883066959,-0.8372868710527135,-0.5467638389311759,-56.85471918483401,0,0
127,1660,215293.03857302477,5196310.7626557695,16.0,215306.43516290534,5196319.510877279,-0.8372868675368085,-0.5467638443152574,-56.85471881639981,0,0
127,1670,215298.5057680817,5196302.390466039,16.0,215311.9023579625,5196311.138687548,-0.8372868675501333,-0.5467638442948524,-56.85471881779611,0,0
127,1680,215303.9729631221,5196294.018276329,16.0,215317.36955304723,5196302.76649777,-0.8372868703212296,-0.5467638400513336,-56.854719108181314,0,0
127,1690,215309.4401581774,5196285.646086603,16.0,215322.836748107,5196294.394308037,-0.8372868705996716,-0.5467638396249416,-56.85471913735944,0,0
127,1700,215314.9073532495,5196277.273896843,16.0,215328.30394313755,5196286.022118341,-0.8372868680031752,-0.5467638436010867,-56.854718865270684,0,0
127,1710,215320.3745483087,5196268.901707109,16.0,215333.7711381895,5196277.649928618,-0.8372868675501333,-0.5467638442948524,-56.85471881779611,0,0
127,1720,215325.84174334907,5196260.529517399,16.0,215339.2383332742,5196269.27773884,-0.8372868703212296,-0.5467638400513336,-56.854719108181314,0,0
127,1730,215331.30893840443,5196252.1573276725,16.0,215344.70552833402,5196260.905549106,-0.8372868705996716,-0.5467638396249416,-56.85471913735944,0,0
127,1740,215336.7761334765,5196243.785137913,16.0,215350.17272336455,5196252.533359411,-0.8372868680031752,-0.5467638436010867,-56.854718865270684,0,0
127,1750,215342.24332853348,5196235.412948183,16.0,215355.63991842154,5196244.161169681,-0.8372868680031752,-0.5467638436010867,-56.854718865270684,0,0
127,1760,215347.7105235761,5196227.040758469,16.0,215361.10711350123,5196235.78897991,-0.8372868703212296,-0.5467638400513336,-56.854719108181314,0,0
127,1770,215353.1777186314,5196218.668568743,16.0,215366.574308561,5196227.416790177,-0.8372868705996716,-0.5467638396249416,-56.85471913735944,0,0
127,1780,215358.6449137067,5196210.296378979,16.0,215372.0415035875,5196219.044600489,-0.8372868675501333,-0.5467638442948524,-56.85471881779611,0,0
127,1790,215364.08686997092,5196201.9252707185,16.0,215377.50482375114,5196210.64068903,-0.8386221112631076,-0.5447136444964529,-56.99490272813145,0,0
127,1800,215369.53356471926,5196193.53972965,16.0,215382.9515185039,5196202.255147955,-0.8386221115394654,-0.5447136440709819,-56.99490275720018,0,0
