cat,a_cat,b_cat,to_x,to_y
438,1884,1,420844.889793812,4933500.45591415
439,1184,1,425200.943702529,4942278.89369758
440,1027,1,413450.237869034,4945287.98096608
441,1029,1,415044.449192045,4944146.20666486
442,230,1,415560.7957544,4941658.75315035
443,229,1,415791.651565144,4941755.63854458
444,1316,1,404451.480771909,4923274.81478218
445,957,1,405358.792565862,4923208.64610136
446,1372,1,416538.655107273,4924166.93953631
447,827,1,403834.147102819,4932382.15612524
448,530,1,403868.264066427,4932923.23532015
449,1949,1,380468.649073722,4923666.30450098
450,677,1,418330.879426235,4950496.35295881
451,938,1,386203.698914188,4931815.60412581
452,2262,1,387173.978300541,4933174.30822379
453,1261,1,382871.767273377,4925411.90049119
454,927,1,383471.892835123,4934206.92243427
455,1258,1,386235.673398706,4932641.0275899
456,2610,1,410958.206586778,4942515.23593838
457,323,1,379612.527085823,4944566.3975586
458,1100,1,375468.666787221,4936896.01609213
459,1100,1,375216.123832789,4936958.89674406
460,1331,1,374710.548793626,4940604.79718411
461,1902,1,374432.402697195,4939811.4234902
462,1418,1,374432.402697195,4939811.4234902
463,1331,1,374700.765808518,4939355.68087043
464,2457,1,375599.33305119,4937924.61086871
465,2531,1,388136.03111074,4943165.04318467
466,2896,1,395556.572696387,4938021.58644053
467,1942,1,422162.007653085,4951506.61351732
468,938,1,386085.09920288,4925600.5926596
469,1722,1,386074.569172064,4946886.37295273
470,3356,1,383651.960023324,4946713.19896713
471,330,1,377946.564836751,4941767.88643202
472,2640,1,389140.388898774,4935899.47003045
473,1251,1,389513.237087156,4935553.99963448
474,594,1,384360.674178457,4930018.77841913
475,2064,1,410880.230924574,4924444.56569645
476,1477,1,408507.568219739,4924182.10000379
477,481,1,403686.093340674,4924918.50701733
478,2443,1,414988.534260899,4932299.59766848
479,2913,1,425200.943702529,4942278.89369758
480,3086,1,420510.348558339,4952053.10165044
481,1855,1,420510.348558339,4952053.10165044
482,1520,1,420510.348558339,4952053.10165044
483,2497,1,395638.815467613,4942974.08668162
484,1269,1,395638.815467613,4942974.08668162
485,3323,1,396162.260739077,4942727.16512939
486,2182,1,430693.964899859,4947519.19028284
487,1941,1,430821.893330711,4946448.78924892
488,2515,1,369222.183295444,4947021.50917897
489,1377,1,370831.179834018,4946539.40929355
490,326,1,376430.789245116,4946878.28814909
491,1331,1,374837.960332384,4948245.31651978
492,1332,1,374837.960332384,4948245.31651978
493,2087,1,375510.731979671,4939794.85311046
494,473,1,375584.03190578,4926513.88669452
495,1452,1,374963.302493615,4930023.67742719
496,1788,1,374800.902184026,4930163.13564663
497,830,1,395600.669263199,4939623.31737104
498,489,1,396663.645992229,4940078.82132395
499,2226,1,397823.741416341,4933155.1950129
500,1858,1,399049.891191368,4931954.14188835
501,2537,1,400460.426810826,4942003.31810837
502,2148,1,408560.043192278,4929272.86674193
503,2147,1,408560.043192278,4929272.86674193
504,1728,1,408997.338895798,4929668.19590043
505,2148,1,408594.237199244,4931698.48838439
506,1372,1,413409.114726523,4924796.28360136
507,2147,1,408507.568219739,4924182.10000379
508,2148,1,408507.568219739,4924182.10000379
509,1403,1,410880.230924574,4924444.56569645
510,1180,1,423151.717996137,4950719.9802103
511,3749,1,424393.502484937,4951988.59946001
512,3086,1,424393.502484937,4951988.59946001
513,1855,1,424393.502484937,4951988.59946001
514,1520,1,424393.502484937,4951988.59946001
515,223,1,413307.572483457,4938325.06674836
516,1878,1,413307.572483457,4938325.06674836
517,831,1,370808.991797323,4925035.05525443
518,830,1,370808.991797323,4925035.05525443
519,869,1,370808.991797323,4925035.05525443
520,868,1,370808.991797323,4925035.05525443
521,2126,1,371136.538645534,4925403.29785745
522,261,1,386816.761769854,4942859.886988
523,1912,1,386816.741760929,4942859.88711029
524,898,1,386816.761769854,4942859.886988
525,2956,1,386816.741760929,4942859.88711029
526,632,1,385421.550524328,4923572.09283636
527,585,1,385421.550524328,4923572.09283636
528,2534,1,382616.92517213,4947744.90189097
529,963,1,381247.595953276,4945897.42109962
530,2215,1,395715.203036609,4926676.57417223
531,527,1,397309.55232315,4925013.91290572
532,1458,1,375452.366980122,4925319.59099696
533,1949,1,376791.316206322,4923687.23090999
534,2587,1,377328.453049101,4922098.8092965
535,2966,1,376391.510284542,4920472.75624778
536,2254,1,376644.188819658,4920867.67682957
537,2591,1,376391.510284542,4920472.75624778
538,1332,1,374631.970892711,4933611.17214571
539,1902,1,378730.023171241,4939739.30755682
540,2322,1,377912.662003232,4938242.88699608
541,1328,1,371645.159356898,4949506.14690014
542,2105,1,370886.962814373,4949551.62655981
543,3245,1,368510.135933846,4952837.89627906
544,3245,1,366923.235422593,4952876.76850187
545,569,1,366016.109785833,4948960.74362731
